10	ten	791.txt	amplitude values from ten participants at 10 Hz
10	ten	791.txt	1500 values from ten subjects (rather than individual
10	ten	777.txt	used recordings from ten subjects for classifier training
10	ten	777.txt	sleep recordings of ten subjects  43  they achieved
10	ten	777.txt	from the first ten subjects while the latter
10	ten	777.txt	PSG data from ten subjects and found the
10	ten	777.txt	EEG data of ten subjects from the PhysioNet
10	ten	740.txt	"10 sessions with ten participants each, and the"
10	ten	683.txt	the performances of ten subjects using the CCA
10	ten	683.txt	average over the ten subjects was 75%. Keywords
10	ten	600.txt	brain activity of ten participants along four walking
10	ten	57.txt	EMG signals from ten healthy subjects and one person
10	ten	526.txt	research shows that ten subjects provided for stable
10	ten	492.txt	were recorded from ten healthy subjects (age 24.60 ±
10	ten	471.txt	and P8 for ten volunteers of matrix 6x6.
10	ten	471.txt	and P8 for ten volunteers of matrix 6x6.
10	ten	471.txt	and P8 for ten volunteers of matrix 6x6.
10	ten	471.txt	and P8 for ten volunteers of matrix 6x6.
10	ten	471.txt	and P8 for ten volunteers of matrix 3x3.
10	ten	471.txt	and P8 for ten volunteers of matrix 3x3.
10	ten	471.txt	and P8 for ten volunteers of matrix 3x3.
10	ten	471.txt	and P8 for ten volunteers of matrix 3x3.
10	ten	471.txt	P300 signals of ten volunteers for two matrix
10	ten	47.txt	was validated on ten subjects in simulated racing
10	ten	41.txt	brain activity in ten subjects as they interacted
10	ten	327.txt	for each of ten subjects obtained by the
10	ten	327.txt	for each of ten subjects obtained by the
10	ten	322.txt	with1 predictor control ten volunteers males) were tested.
10	ten	298.txt	Eight of the ten participants chose the direct
10	ten	28.txt	stored for all ten users formed training data
10	ten	28.txt	average SR from ten users at different subwindows
10	ten	28.txt	FUR obtained with ten users are shown in
10	ten	27.txt	a total of ten volunteers participated in the
10	ten	236.txt	use at least ten subjects for biosensing based
10	ten	209.txt	This is for ten subjects out of thirteen
10	ten	173.txt	research shows that ten subjects provided for stable
10	ten	150.txt	Seven of the ten participants completed the task
10	ten	1422.txt	diverse group of ten subjects in different locations
10	ten	1341.txt	data of the ten participants were used for
10	ten	1318.txt	or more and ten participants decreased their beta
10	ten	1276.txt	study originally involved ten healthy subjects without any prior
10	ten	1167.txt	In this study ten participants viewed a series
10	ten	1138.txt	mental strategy in ten participants with SCI and
10	ten	1122.txt	is tested on ten healthy subjects with no previous
10	ten	1105.txt	was tested on ten subjects to determine its
10	ten	1105.txt	is tested on ten subjects to evaluate the
10	ten	1105.txt	"overall accuracy of ten subjects is 0.95. Hence,"
10	ten	1059.txt	the participation of ten healthy volunteers in accordance with
10	ten	1056.txt	that nine of ten participants had in common
10	Ten	298.txt	"eye tracker Participants  Ten participants (7 male), aged"
10	Ten	280.txt	Material and methods Ten healthy volunteers gave informed consent
10	10	99.txt	wireless EEG from 10 subjects for machine learning.
10	10	99.txt	was used by 10 people for training data
10	10	99.txt	was developed with 10 subject each 15 trials.
10	10	973.txt	7 out of 10 people aged 35  296
10	10	929.txt	Three groups of 10 subjects were created: one
10	10	90.txt	output from the 10 participants were analyzed using
10	10	889.txt	of tests in 10 subjects with a proposal
10	10	885.txt	is shown that 10 subjects participated in the
10	10	826.txt	millennial consumers only 10 initial participants were analysed. Purposive
10	10	826.txt	as only first 10 participants were used so
10	10	826.txt	Initial findings of 10 participants ANOVA provides a
10	10	821.txt	dataset acquired from 10 subjects in a simulated
10	10	820.txt	was collected from 10 male participants aged 19—23. Tonic
10	10	808.txt	population More than 10 million people in the UK
10	10	777.txt	used data from 10 test subjects and reported an
10	10	777.txt	the method with 10 different subjects and reported an
10	10	777.txt	stage segments from 10 subjects [21]. Duman et
10	10	777.txt	of recordings from 10 subjects and resulted in
10	10	746.txt	sound sequences from 10 different subjects (one sequence from
10	10	746.txt	"we tested just 10 subjects out of 41,"
10	10	729.txt	8 out of 10 smartphone users envision a near
10	10	716.txt	each initially involving 10 participants from a residential
10	10	716.txt	a group of 10 elderly people with depression.  non-musical
10	10	715.txt	total there were 10 subjects for whom complete
10	10	708.txt	respect to the 10 subjects of the test
10	10	708.txt	in predicting the 10 subjects involved in the
10	10	708.txt	from all the 10 subjects of the second
10	10	708.txt	each of the 10 subjects involved in the
10	10	695.txt	is shown that 10 subjects participated in the
10	10	686.txt	sound sequences from 10 different subjects (one sequence per
10	10	686.txt	for the same 10 subjects as in the
10	10	686.txt	classification out of 10 volunteers (%) Normal Track
10	10	686.txt	"we tested just 10 subjects out of 41,"
10	10	686.txt	"a total of 10 volunteers to distinguish them,"
10	10	686.txt	"21 electrodes for 10 healthy subjects (blue, dotted line)"
10	10	683.txt	their performance on 10 subjects controlling a set
10	10	683.txt	made on all 10 subjects in all stimulations.
10	10	683.txt	an average over 10 subjects considering the 5
10	10	683.txt	an average over 10 subjects considering the 5
10	10	67.txt	were obtained from 10 different volunteers with Neurosky device
10	10	67.txt	were obtained from 10 different volunteers with Neurosky device
10	10	66.txt	database to stimulate 10 different subjects to collect aural
10	10	657.txt	a sample of 10 users while they try
10	10	657.txt	4 out of 10 users had higher frustration
10	10	642.txt	an experiment involving 10 subjects was planned and
10	10	642.txt	During experimentation phase 10 people (all males) were
10	10	637.txt	study consisted of 10 subjects (7 male and
10	10	63.txt	the SQI in 10 users and a nonsignificant
10	10	620.txt	The study involved 10 participants (8 males and
10	10	62.txt	was organized for 10 subjects aged from 22
10	10	62.txt	task classification for 10 subjects is listed. Statistical
10	10	618.txt	PPG signals for 10 subjects from the PhysioBank
10	10	605.txt	The participants were 10 students (five females) that
10	10	6.txt	is tested on 10 subjects from DEAP database
10	10	597.txt	the subjective testing 10 subjects (6 males and
10	10	595.txt	with ALS and 10 healthy volunteers participated in the
10	10	588.txt	they subsequently recorded 10 subjects performing 7 meal
10	10	555.txt	A sample of 10 patients were used to
10	10	555.txt	A sample of 10 patients was used to
10	10	536.txt	with at least 10 participants to have statistically
10	10	536.txt	"with less than 10 participants [92, 119] have"
10	10	519.txt	7 out of 10 subjects were categorized as
10	10	503.txt	all of the 10 subjects had been test
10	10	497.txt	of the final 10 participants we  300  successfully
10	10	401.txt	"accuracy for the 10 users of group G2,"
10	10	400.txt	data collected for 10 healthy participants using the Tobii
10	10	400.txt	data collected for 10 healthy participants using the EyeTribe
10	10	400.txt	data collected for 10 healthy participants using the EyeTribe
10	10	392.txt	is SNRs across 10 subjects of each attended
10	10	347.txt	In our study 10 subjects with SCI (one
10	10	347.txt	9 out of 10 patients had incomplete injury.
10	10	345.txt	allow up to 10 users in one communication
10	10	33.txt	9 out of 10 people are affected by
10	10	327.txt	experiment results from 10 subjects in controlling the
10	10	282.txt	Subject 9  Subject 10 Subject 11  Daft Punk-
10	10	274.txt	the data from 10 eSports players collected in 22
10	10	274.txt	data collected from 10 participants playing League of
10	10	27.txt	5 out of 10 subjects achieved a PPV
10	10	260.txt	was gathered from 10 participants who had different
10	10	22.txt	61 electrodes while 10 subjects viewed a set
10	10	200.txt	RECOGNITION ACCURACY OF 10 SUBJECTS UNDER DIFFERENT FEATURE
10	10	200.txt	"samples collected from 10 subjects (28,000 samples per"
10	10	1394.txt	detect emotions of 10 participants watching eight video
10	10	1382.txt	were performed on 10 human volunteers lying in two
10	10	1378.txt	points generated from 10 subjects was used. The
10	10	1374.txt	User 9 User 10 User 11 User 12
10	10	1374.txt	User 9 User 10 User 11 User 12
10	10	1374.txt	User 9 User 10 User 11 Average Std.
10	10	1374.txt	User 9 User 10 User 11 Average Std.
10	10	1362.txt	"videos taken from 10 subjects (Lab-controlled)  96.2  [55],"
10	10	1362.txt	"videos taken from 10 subjects (Lab-controlled)  89.16  [59],"
10	10	1361.txt	the authentication of 10 subjects for one access
10	10	136.txt	40 30 20 10 0  subject 1  subject 2
10	10	1354.txt	"age of the 10 participants was 25.3, and"
10	10	1349.txt	new method with 10 participants 20 times per
10	10	1349.txt	each of the 10 participants with the following
10	10	1349.txt	conducted with with 10 10 participants participants of of
10	10	1349.txt	"was conducted with 10 participants of several ages,"
10	10	1349.txt	"the Emotiv Epoc 10 participants amounts to 76,800,"
10	10	1349.txt	"Accuracy rate for 10 subjects using classifiers DT,"
10	10	1349.txt	"Accuracy rate for 10 subjects using classifiers DT,"
10	10	1346.txt	channels over the 10 subjects were used to
10	10	1334.txt	data gathered from 10 users (2 female and
10	10	1332.txt	from the first 10 recruited patients in the study
10	10	1329.txt	displayed to their 10 test subjects for their experiment
10	10	1322.txt	themselves Kolmogorov from 10 healthy subjects complexity  –  Dataset
10	10	1318.txt	that out of 10 participants who significantly upregulated
10	10	1318.txt	injury initially involved 10 participants but only 5
10	10	1318.txt	"had less than 10 participants [46, 63, 64]."
10	10	1301.txt	data sets of 10 simulated participants each. We ued
10	10	124.txt	40 0  5  10 subject index  LDA (66%)
10	10	1218.txt	Worldwide more than 10 million people are living with
10	10	1214.txt	Meditation levels of 10 subjects at different places.
10	10	1181.txt	Epoch sensor by 10 users where each one
10	10	1167.txt	In this study 10 participants were recruited. All
10	10	1166.txt	1  Method Participants  10 people (3 female) participated
10	10	1135.txt	The EEG of 10 subjects was  Li and
10	10	1131.txt	another group of 10 subjects with the DSI-24
10	10	1121.txt	been tested on 10 subjects in a typical
10	10	1121.txt	been tested on 10 subjects in a typical
10	10	1121.txt	acquired from the 10 subjects involved in the
10	10	1112.txt	been conducted using 10 users to determine the
10	10	1112.txt	and Social Medicine  10 subjects took part in
10	10	1112.txt	Another group of 10 users (aged between 20
10	10	1104.txt	were shown to 10 volunteers in diﬀerent sessions.
10	10	1104.txt	were obtained for 10 subjects who participated in
